5276800116502112|06|2028|123
5276800116766113|06|2028|123
5276800116232116|06|2028|123
5276800116387118|06|2028|123
5276800116501114|06|2028|123
5276800116765115|06|2028|123
5276800116726117|06|2028|123
5276800116757112|06|2028|123
5276800116308114|06|2028|123
5276800116201111|06|2028|123
5276800116467118|06|2028|123
5276800116286112|06|2028|123
5276800116174110|06|2028|123
5276800116750117|06|2028|123
5276800116740118|06|2028|123
5276800116113118|06|2028|123
5276800116704114|06|2028|123
5276800116062117|06|2028|123
5276800116833111|06|2028|123
5276800116812115|06|2028|123
5276800116338111|06|2028|123
5276800116651117|06|2028|123
5276800116257113|06|2028|123
5276800116851113|06|2028|123
5276800116121111|06|2028|123
5276800116412114|06|2028|123
5276800116132118|06|2028|123
5276800116416115|06|2028|123
5276800116852111|06|2028|123
5276800116086116|06|2028|123
5276800116151118|06|2028|123
5276800116484113|06|2028|123
5276800116454116|06|2028|123
5276800116540112|06|2028|123
5276800116311118|06|2028|123
5276800116383117|06|2028|123
5276800116166116|06|2028|123
5276800116553115|06|2028|123
5276800116738112|06|2028|123
5276800116610113|06|2028|123
5276800116254110|06|2028|123
5276800116175117|06|2028|123
5276800116417113|06|2028|123
5276800116471110|06|2028|123
5276800116464115|06|2028|123
5276800116677112|06|2028|123
5276800116084111|06|2028|123
5276800116556118|06|2028|123
5276800116632117|06|2028|123
5276800116110114|06|2028|123
5276800116841114|06|2028|123
5276800116550111|06|2028|123
5276800116606111|06|2028|123
5276800116657114|06|2028|123
5276800116575118|06|2028|123
5276800116804112|06|2028|123
5276800116622118|06|2028|123
5276800116343111|06|2028|123
5276800116210112|06|2028|123
5276800116563114|06|2028|123
5276800116370114|06|2028|123
5276800116486118|06|2028|123
5276800116418111|06|2028|123
5276800116743112|06|2028|123
5276800116425116|06|2028|123
5276800116736116|06|2028|123
5276800116648113|06|2028|123
5276800116755116|06|2028|123
5276800116360115|06|2028|123
5276800116307116|06|2028|123
5276800116273110|06|2028|123
5276800116817114|06|2028|123
